tanggal;importir;nama_pemasok;deskripsi_barang;harga_satuan;nilai_invoice;netto_barang;pelabuhan_masuk;negara_asal
07/01/2024 00:00;PD Yulianti Budiman;CV Pudjiastuti Nurdiyanti;pakaian wanita;2861.58;8584.74;463.62;Belawan;TH
29/01/2024 00:00;Perum Halimah Tbk;CV Pudjiastuti Nurdiyanti;aluminium foil roll;1211.34;128401.96;274.44;Tanjung Perak;TH
29/01/2024 00:00;Perum Halimah Tbk;PD Saptono Sihombing Tbk;sepeda gunung polygon;7486070.09;567826933.71;79.19;Batam;CN
23/01/2024 00:00;CV Widodo;CV USda Wulandari;puzzle kayu;4284.88;518471.04;219.14;Batam;KR
16/01/2024 00:00;PT Handayani Tbk;CV Mandala;tangki air;1059.24;34955.04;3028.83;Makassar;TH
11/01/2024 00:00;CV Marpaung Budiyanto;Perum Melani (Persero) Tbk;perabot dapur stainless;3078.78;251290862.44;1.03;Tanjung Priok;TH
02/01/2024 00:00;PD Hutagalung Purnawati Tbk;PT Melani USmah (Persero) Tbk;payung lipat otomatis;2951.37;528295.93;497.3;Belawan;CN
11/01/2024 00:00;Perum Halimah Tbk;PD Halim;kabel listrik tembaga;496.22;40193.89;66.52;Batam;TH
03/01/2024 00:00;CV Widodo;PD Marpaung Tbk;tangki air;167.4;21929.91;362.53;Makassar;US
19/01/2024 00:00;CV Marpaung Budiyanto;UD Salahudin Purnawati (Persero) Tbk;hand sanitizer;3847.1;377015.53;498.51;Soekarno-Hatta;IN
28/01/2024 00:00;PD Yulianti Budiman;PD Najmudin (Persero) Tbk;semen portland;66.15;6086.2;79.18;Tanjung Perak;TH
17/01/2024 00:00;CV Hassanah Wijaya;CV Pudjiastuti Nurdiyanti;lemari sharp pintu;53.97;96885800.09;9.03;Batam;SG
20/01/2024 00:00;UD Suryono;UD Mahendra (Persero) Tbk;laptop dell latitude;2699.69;348259.94;784.05;Tanjung Perak;DE
21/01/2024 00:00;CV Widodo;UD Sudiati Fujiati;laptop dell latitude;943.02;224686166.92;9.02;Makassar;JP
01/01/2024 00:00;CV Sihombing Wibisono;UD Sitompul Permata;konsol nintendo switch;5107.92;168561.42;915.86;Tanjung Emas;IN
03/01/2024 00:00;CV Gunarto Uyainah Tbk;Perum Anggriawan Hartati Tbk;payung lipat otomatis;4448.61;725123.08;337.43;Belawan;VN
07/01/2024 00:00;PT Handayani Tbk;PD Maryati Kuswandari;beras premium;1381.18;127068.41;166.52;Makassar;VN
23/01/2024 00:00;CV Sihombing Wibisono;PD Halim;payung lipat otomatis;1828.86;204831.93;229.69;Belawan;DE
14/01/2024 00:00;CV Widodo;Perum Melani (Persero) Tbk;kain batik tulis pekalongan;4169.53;754684.33;706.43;Tanjung Perak;TH
01/01/2024 00:00;CV Gunarto Uyainah Tbk;UD Zulaika Hutasoit;pintu aluminium;2413.21;193056.91;124.56;Makassar;TH
23/01/2024 00:00;PT Handayani Tbk;PD Zulkarnain Waluyo;kompor gas rinnai tungku;922.76;161482.29;656.85;Tanjung Emas;TH
25/01/2024 00:00;Perum Halimah Tbk;UD Sitompul Permata;rice cooker cosmos;4116.4;469269.72;788.95;Makassar;VN
09/01/2024 00:00;CV Widodo;Perum Pratama Tbk;modul elektronik arduino;1568.62;200783.76;60.17;Belawan;US
20/01/2024 00:00;CV Marpaung Budiyanto;UD Salahudin Purnawati (Persero) Tbk;beras premium;383.54;60598.66;126.24;Tanjung Priok;TH
13/01/2024 00:00;CV Sihombing Wibisono;PD Uyainah Sudiati;perabot dapur stainless;1628.34;641170372.1;4.06;Tanjung Emas;VN
16/01/2024 00:00;PD Hutagalung Purnawati Tbk;UD Salahudin Purnawati (Persero) Tbk;sepeda gunung polygon;1148.83;360249791.57;5.08;Tanjung Emas;SG
12/01/2024 00:00;PD Yulianti Budiman;UD Hutagalung (Persero) Tbk;payung lipat otomatis;69.11;2971.92;692.1;Tanjung Perak;JP
28/01/2024 00:00;CV Sihombing Wibisono;Perum Wibowo Tbk;printer laserjet;1109204.56;208599092.9;370.42;Belawan;VN
15/01/2024 00:00;UD Suryono;Perum Suwarno Wibowo;puzzle kayu;5313.25;193454907.76;9.09;Makassar;IN
13/01/2024 00:00;PD Yulianti Budiman;PT Nasyiah;laptop dell latitude;5460305.54;407871776.25;570.03;Tanjung Priok;JP
05/01/2024 00:00;CV Widodo;CV Pudjiastuti Nurdiyanti;susu bubuk indomilk;1327.36;29201.96;121.95;Belawan;US
11/01/2024 00:00;PD Yulianti Budiman;UD Mahendra (Persero) Tbk;teh hijau celup;1285.45;86125.27;287.72;Soekarno-Hatta;SG
28/01/2024 00:00;PD Yulianti Budiman;PD Halim;oled inch;3431.08;39443043.63;1.07;Tanjung Perak;US
29/01/2024 00:00;CV Hassanah Wijaya;CV Habibi Pudjiastuti Tbk;jam tangan casio;5170.55;620466.3;462.01;Tanjung Perak;DE
22/01/2024 00:00;CV Marpaung Budiyanto;Perum Siregar;susu bubuk indomilk;954.58;9512524.78;1.03;Makassar;DE
20/01/2024 00:00;Perum Halimah Tbk;CV Mandala;semen portland;4685.14;674659.49;896.42;Tanjung Perak;DE
04/01/2024 00:00;CV Sihombing Wibisono;PT Nasyiah;payung lipat otomatis;249.54;7236.76;345.13;Tanjung Emas;DE
04/01/2024 00:00;Perum Halimah Tbk;PD Uyainah Sudiati;topi baseball adidas;1482.74;77102.26;2044.68;Tanjung Priok;TH
14/01/2024 00:00;PD Yulianti Budiman;UD Zulaika Hutasoit;susu bubuk indomilk;470.26;56901.12;574.17;Makassar;MY
26/01/2024 00:00;CV Widodo;UD Nasyidah;sepeda gunung polygon;1879.87;67675.35;157.83;Soekarno-Hatta;KR
07/01/2024 00:00;UD Suryono;Perum Pratama Tbk;beras premium;5629458.69;47031054.15;65.99;Belawan;IN
13/01/2024 00:00;CV Sihombing Wibisono;PD Sihombing Tbk;keramik lantai;6953198.54;9712120185.29;456.6;Tanjung Perak;MY
01/01/2024 00:00;CV Gunarto Uyainah Tbk;Perum Wibowo Tbk;semen portland;2189.93;365718.21;310.27;Tanjung Priok;DE
15/01/2024 00:00;PT Handayani Tbk;PD Lailasari Tbk;tangki air;4063.97;288541.76;992.92;Batam;MY
27/01/2024 00:00;CV Sihombing Wibisono;UD Nasyidah;kabel listrik tembaga;3978.62;15914.46;566.16;Makassar;DE
02/01/2024 00:00;PD Hutagalung Purnawati Tbk;UD Kuswandari Purwanti Tbk;pakaian wanita;66.45;9302.53;61.48;Tanjung Perak;MY
15/01/2024 00:00;PT Handayani Tbk;CV Prasasta SUSnti;lemari sharp pintu;6225948.26;7747833962.81;956.19;Makassar;VN
21/01/2024 00:00;CV Sihombing Wibisono;CV Melani (Persero) Tbk;payung lipat otomatis;48.13;7892.59;922.31;Tanjung Priok;JP
01/01/2024 00:00;PD Hutagalung Purnawati Tbk;CV Simanjuntak Manullang;lemari sharp pintu;1608.07;80403.66;6583.34;Tanjung Emas;MY
22/01/2024 00:00;UD Suryono;UD Salahudin Purnawati (Persero) Tbk;lemari sharp pintu;4441.13;506289.36;112.69;Belawan;US
16/01/2024 00:00;CV Widodo;Perum Prabowo Kusumo (Persero) Tbk;mesin cuci;4372.17;354145.48;426.96;Tanjung Priok;IN
24/01/2024 00:00;CV Hassanah Wijaya;PT Nasyiah;lemari sharp pintu;110.35;12138.95;59.48;Tanjung Perak;IN
25/01/2024 00:00;CV Sihombing Wibisono;UD Hutagalung (Persero) Tbk;puzzle kayu;69277.47;65207285.45;305.76;Makassar;VN
29/01/2024 00:00;Perum Halimah Tbk;PT Kuswoyo Mandala;topi baseball adidas;9016600.5;852490074.4;178.03;Makassar;SG
08/01/2024 00:00;PD Yulianti Budiman;Perum Putra;printer laserjet;4706.21;517682.73;391.55;Makassar;IN
05/01/2024 00:00;PT Handayani Tbk;Perum Suwarno Wibowo;oled inch;301.33;40377.76;112.15;Makassar;KR
19/01/2024 00:00;UD Suryono;UD Saefullah Tbk;oled inch;1431.89;220510.46;169.6;Tanjung Emas;US
03/01/2024 00:00;CV Marpaung Budiyanto;CV Simanjuntak Manullang;pakaian wanita;2414.64;340463.92;406.77;Soekarno-Hatta;JP
28/01/2024 00:00;CV Gunarto Uyainah Tbk;Perum Pratama Tbk;keramik lantai;2019.79;115128.01;214.94;Belawan;MY
05/01/2024 00:00;PD Yulianti Budiman;Perum Waskita Rahmawati (Persero) Tbk;payung lipat otomatis;5405.09;799952.97;641.69;Belawan;TH
28/01/2024 00:00;PT Handayani Tbk;PD Halim;beras premium;2215.42;241480.3;976.4;Makassar;JP
20/01/2024 00:00;CV Widodo;Perum Anggriawan Hartati Tbk;konsol game playstation;3054.09;210732.44;3376.42;Makassar;US
11/01/2024 00:00;CV Sihombing Wibisono;CV Waskita;beras premium;2391.02;289312.92;783.4;Tanjung Perak;CN
27/01/2024 00:00;CV Marpaung Budiyanto;UD Salahudin Purnawati (Persero) Tbk;susu bubuk indomilk;1270.13;243864.34;783.52;Tanjung Emas;JP
14/01/2024 00:00;UD Suryono;CV Habibi Pudjiastuti Tbk;beras premium;2277.69;86552.3;65.79;Makassar;IN
11/01/2024 00:00;CV Marpaung Budiyanto;PD Saptono Sihombing Tbk;split panasonic;1318.03;193750.38;504.27;Belawan;US
20/01/2024 00:00;PT Handayani Tbk;Perum Suwarno Wibowo;jam tangan casio;2769.9;440413.39;342.38;Makassar;DE
02/01/2024 00:00;Perum Halimah Tbk;CV Prasasta SUSnti;daikin inverter;1011.81;75885.91;669.64;Belawan;JP
03/01/2024 00:00;PT Handayani Tbk;UD Permata Putra;semen portland;1543.8;89540.6;492.26;Tanjung Priok;US
11/01/2024 00:00;PT Handayani Tbk;UD Hutagalung (Persero) Tbk;puzzle kayu;2517.45;113285.37;561.28;Tanjung Perak;US
27/01/2024 00:00;CV Hassanah Wijaya;PD Thamrin Pertiwi;split panasonic;4736703.63;958928397.69;223.22;Batam;VN
14/01/2024 00:00;CV Marpaung Budiyanto;PD Halim;lemari sharp pintu;1295.76;15549.11;915.82;Tanjung Emas;SG
28/01/2024 00:00;CV Gunarto Uyainah Tbk;CV Melani (Persero) Tbk;payung lipat otomatis;2443.02;461730.31;282.04;Belawan;TH
07/01/2024 00:00;PT Handayani Tbk;CV Prasasta SUSnti;beras premium;5509.61;881537.71;478.69;Tanjung Emas;IN
30/01/2024 00:00;CV Sihombing Wibisono;Perum Putra;split panasonic;2962.27;391019.73;113.02;Soekarno-Hatta;KR
26/01/2024 00:00;Perum Halimah Tbk;CV Mandala;susu bubuk indomilk;5483987.19;405815051.91;457.59;Tanjung Emas;SG
27/01/2024 00:00;CV Hassanah Wijaya;PT Kuswoyo Mandala;printer laserjet;3752.73;577920.6;44.74;Tanjung Priok;TH
18/01/2024 00:00;PD Hutagalung Purnawati Tbk;PD Zulkarnain Waluyo;pakaian wanita;1814.73;48997.81;163.48;Tanjung Emas;JP
16/01/2024 00:00;CV Sihombing Wibisono;CV Waskita;semen portland;71.42;8998.67;62.39;Belawan;KR
07/01/2024 00:00;CV Marpaung Budiyanto;Perum Wibowo Tbk;konsol nintendo switch;4610186.96;325966730.69;324.35;Makassar;TH
29/01/2024 00:00;Perum Halimah Tbk;UD Hutagalung (Persero) Tbk;susu bubuk indomilk;2521.61;93299.71;55.33;Tanjung Emas;TH
14/01/2024 00:00;UD Suryono;CV Pudjiastuti Nurdiyanti;sepatu gunung eiger;2005.28;104274.52;128.0;Batam;US
16/01/2024 00:00;PD Hutagalung Purnawati Tbk;PT Nasyiah;oled inch;2131.88;375210.25;431.19;Tanjung Perak;JP
06/01/2024 00:00;CV Sihombing Wibisono;Perum Prabowo Kusumo (Persero) Tbk;pakaian wanita;3529.85;70596.94;616.25;Soekarno-Hatta;VN
25/01/2024 00:00;PT Handayani Tbk;Perum Anggriawan Hartati Tbk;kabel listrik tembaga;540.6;75359688.93;6.05;Tanjung Priok;US
27/01/2024 00:00;CV Marpaung Budiyanto;PD Sihombing Tbk;modul elektronik arduino;57.27;687.25;67.72;Belawan;IN
23/01/2024 00:00;CV Widodo;CV Waskita;smartphone xiaomi redmi;2919.56;493406.24;287.39;Tanjung Emas;MY
10/01/2024 00:00;CV Sihombing Wibisono;PT Nasyiah;sepeda gunung polygon;3907.73;535359.17;310.63;Belawan;MY
24/01/2024 00:00;PD Hutagalung Purnawati Tbk;PD Najmudin (Persero) Tbk;keramik lantai;2748.35;434239.55;694.96;Tanjung Emas;MY
30/01/2024 00:00;PD Yulianti Budiman;PD Putra Hastuti Tbk;semen portland;4133.56;384420.84;394.08;Batam;CN
01/01/2024 00:00;CV Widodo;CV Melani (Persero) Tbk;jarum suntik;1305.55;198443.86;731.94;Tanjung Emas;TH
09/01/2024 00:00;PT Handayani Tbk;Perum Suwarno Wibowo;beras premium;3079.04;366406.29;74.68;Makassar;TH
14/01/2024 00:00;PT Handayani Tbk;Perum Melani (Persero) Tbk;smartphone xiaomi redmi;1103.17;35437049.02;8.08;Makassar;MY
05/01/2024 00:00;PT Handayani Tbk;Perum Putra;lemari sharp pintu;1596.03;17556.28;791.24;Belawan;MY
09/01/2024 00:00;PD Hutagalung Purnawati Tbk;PT Kuswoyo Mandala;jam dinding quartz;5122.98;522543.47;97.37;Batam;VN
23/01/2024 00:00;CV Widodo;Perum Waskita Rahmawati (Persero) Tbk;printer laserjet;1132.19;28304.83;604.4;Tanjung Priok;VN
08/01/2024 00:00;CV Widodo;UD Mahendra (Persero) Tbk;botol minum stainless;6500.47;357525.97;530.1;Tanjung Priok;KR
21/01/2024 00:00;Perum Halimah Tbk;PD Saptono Sihombing Tbk;semen portland;5696.3;410133.74;475.98;Tanjung Perak;DE
10/01/2024 00:00;UD Suryono;PD Najmudin (Persero) Tbk;smartphone xiaomi redmi;5371.93;478101.62;1039.8;Makassar;MY
07/01/2024 00:00;CV Marpaung Budiyanto;PT Nasyiah;keramik lantai;969609.33;19073819.08;744.28;Makassar;MY
28/01/2024 00:00;PT Handayani Tbk;PD Uyainah Sudiati;payung lipat otomatis;2558.8;74205.19;176.08;Tanjung Priok;KR
23/01/2024 00:00;UD Suryono;UD Kuswandari Purwanti Tbk;pakaian wanita;624.85;116847.42;640.16;Tanjung Perak;US
28/01/2024 00:00;CV Gunarto Uyainah Tbk;CV Prasasta SUSnti;printer laserjet;901.32;138802.75;61.74;Belawan;IN
26/01/2024 00:00;CV Hassanah Wijaya;UD Nasyidah;modul elektronik arduino;6024.8;62090054.86;9.02;Tanjung Perak;KR
13/01/2024 00:00;CV Widodo;UD Sitompul Permata;pintu aluminium;4193.92;637475.37;396.97;Tanjung Emas;CN
05/01/2024 00:00;PD Yulianti Budiman;PD Halim;mesin cuci;2811.84;298055.25;321.14;Soekarno-Hatta;US
02/01/2024 00:00;CV Hassanah Wijaya;PT Kuswoyo Mandala;aluminium foil roll;3127.46;187647.54;866.9;Makassar;JP
22/01/2024 00:00;Perum Halimah Tbk;CV Prasasta SUSnti;daikin inverter;1945.6;122572.99;143.01;Tanjung Emas;SG
25/01/2024 00:00;CV Marpaung Budiyanto;CV Melani (Persero) Tbk;besi hollow galvanis;47.01;5735.53;589.04;Soekarno-Hatta;TH
28/01/2024 00:00;CV Marpaung Budiyanto;PT Nasyiah;oled inch;3608.17;194841.23;915.54;Tanjung Perak;SG
18/01/2024 00:00;Garza LLC;Perum Prabowo Kusumo (Persero) Tbk;alat pancing lengkap;2600.14;439422.83;969.84;Tanjung Emas;CN
07/01/2024 00:00;CV Sihombing Wibisono;CV Prasasta SUSnti;payung lipat otomatis;75.92;12071.87;65.87;Tanjung Priok;US
11/01/2024 00:00;PT Handayani Tbk;UD Permata Putra;botol minum stainless;5647.51;282375.73;389.23;Soekarno-Hatta;CN
01/01/2024 00:00;CV Marpaung Budiyanto;CV Waskita;laptop dell latitude;505.7;29836.41;618.96;Tanjung Emas;VN
24/01/2024 00:00;CV Widodo;UD Sudiati Fujiati;jarum suntik;4355.18;152431.29;420.28;Batam;KR
10/01/2024 00:00;PT Handayani Tbk;PD Lailasari Tbk;botol minum stainless;5003422.83;150294363.15;906.4;Tanjung Priok;KR
10/01/2024 00:00;PD Hutagalung Purnawati Tbk;UD Nasyidah;pakaian wanita;496.03;72714856.88;7.09;Makassar;DE
20/01/2024 00:00;CV Gunarto Uyainah Tbk;CV Simanjuntak Manullang;modul elektronik arduino;1319.59;105567.4;232.24;Batam;DE
22/01/2024 00:00;Garza LLC;Holland PLC Ltd.;alat pancing lengkap;139.4;6412.21;71.89;Tanjung Emas;KR
12/01/2024 00:00;CV Hassanah Wijaya;PD Siregar;botol minum stainless;2500.14;472525.92;181.97;Batam;KR
10/01/2024 00:00;CV Widodo;UD Permata Putra;jam dinding quartz;3440.64;948010062.43;9.1;Tanjung Emas;CN
23/01/2024 00:00;CV Marpaung Budiyanto;PD Zulkarnain Waluyo;konsol nintendo switch;1410.54;208760.34;619.56;Tanjung Priok;CN
13/01/2024 00:00;CV Marpaung Budiyanto;CV Pudjiastuti Nurdiyanti;pintu aluminium;1032.79;118771.42;780.56;Tanjung Perak;JP
14/01/2024 00:00;PT Handayani Tbk;PT Kuswoyo Mandala;sepeda gunung polygon;5268390.82;753956322.83;581.1;Belawan;MY
20/01/2024 00:00;CV Sihombing Wibisono;UD Namaga (Persero) Tbk;daikin inverter;3555.19;814318822.82;5.02;Tanjung Emas;VN
07/01/2024 00:00;Garza LLC;Holland PLC Ltd.;susu bubuk indomilk;3401.62;649709.78;951.62;Makassar;JP
22/01/2024 00:00;CV Hassanah Wijaya;CV Habibi Pudjiastuti Tbk;kompor gas rinnai tungku;1031.79;180564.03;709.9;Tanjung Perak;KR
11/01/2024 00:00;Garza LLC;CV Pudjiastuti Nurdiyanti;modul elektronik arduino;5862.03;334135.78;96.67;Soekarno-Hatta;VN
23/01/2024 00:00;CV Hassanah Wijaya;Perum Anggriawan Hartati Tbk;sepeda gunung polygon;410.61;77052154.78;4.07;Tanjung Emas;US
05/01/2024 00:00;CV Widodo;UD Kuswandari Purwanti Tbk;daikin inverter;5356.1;894468.77;462.37;Tanjung Priok;VN
16/01/2024 00:00;CV Widodo;CV USda Wulandari;payung lipat otomatis;2076.84;24922.03;544.38;Tanjung Priok;CN
14/01/2024 00:00;PD Yulianti Budiman;Perum Siregar Kuswandari;tangki air;546594.66;86759796.84;441.28;Makassar;JP
30/01/2024 00:00;UD Suryono;Perum Pangestu Najmudin Tbk;masker bedah lapis;2359.84;398813.46;119.58;Tanjung Perak;JP
02/01/2024 00:00;CV Sihombing Wibisono;UD Palastri Tbk;pakaian wanita;3154.89;157744.42;607.19;Tanjung Emas;TH
04/01/2024 00:00;CV Gunarto Uyainah Tbk;UD Sudiati Fujiati;keramik lantai;6956282.05;980835769.04;68.86;Makassar;KR
05/01/2024 00:00;Perum Halimah Tbk;Perum Wibowo Tbk;kompor gas rinnai tungku;146641.72;83462675.51;439.3;Batam;SG
23/01/2024 00:00;CV Sihombing Wibisono;PD Sihombing Tbk;payung lipat otomatis;2519.66;332595.27;375.83;Tanjung Perak;DE
22/01/2024 00:00;CV Marpaung Budiyanto;CV Pudjiastuti Nurdiyanti;modul elektronik arduino;1304.94;49587.79;484.4;Belawan;MY
18/01/2024 00:00;CV Widodo;Perum Prabowo Kusumo (Persero) Tbk;jam tangan casio;1231.89;144131.66;450.63;Tanjung Emas;VN
02/01/2024 00:00;PD Yulianti Budiman;PD Marpaung Tbk;smartphone xiaomi redmi;3449.03;320759.39;142.73;Batam;IN
12/01/2024 00:00;PD Hutagalung Purnawati Tbk;UD Hutagalung (Persero) Tbk;keramik lantai;3661126.52;855069255.79;95.03;Tanjung Emas;MY
30/01/2024 00:00;Perum Halimah Tbk;PD Uyainah Sudiati;pintu aluminium;1436.93;70409.64;581.78;Makassar;KR
10/01/2024 00:00;PD Yulianti Budiman;Perum Siregar Kuswandari;botol minum stainless;1930.43;220068.74;281.78;Tanjung Perak;KR
04/01/2024 00:00;PD Hutagalung Purnawati Tbk;CV Melani (Persero) Tbk;daikin inverter;6133.77;478433.67;370.72;Tanjung Perak;JP
18/01/2024 00:00;PD Yulianti Budiman;Perum Anggriawan Hartati Tbk;lemari sharp pintu;2471.36;350932.45;127.68;Tanjung Perak;CN
07/01/2024 00:00;PT Handayani Tbk;CV Pudjiastuti Nurdiyanti;smartphone xiaomi redmi;1781.16;74808.84;80.54;Makassar;TH
19/01/2024 00:00;CV Marpaung Budiyanto;Perum Melani (Persero) Tbk;pintu aluminium;2395.27;208388.71;565.56;Tanjung Emas;MY
28/01/2024 00:00;PD Yulianti Budiman;UD Nasyidah;oled inch;1594.37;114794.82;436.72;Belawan;CN
21/01/2024 00:00;CV Gunarto Uyainah Tbk;PD Lailasari Tbk;kompor gas rinnai tungku;1612.51;182213.48;966.77;Tanjung Emas;US
10/01/2024 00:00;CV Sihombing Wibisono;PD Putra Hastuti Tbk;jarum suntik;1748.84;47218.66;189.94;Soekarno-Hatta;IN
19/01/2024 00:00;PD Hutagalung Purnawati Tbk;PT Nasyiah;split panasonic;3422267.35;87911742.85;920.7;Tanjung Perak;TH
26/01/2024 00:00;UD Suryono;PD Uyainah Sudiati;sepeda gunung polygon;61.43;1904.35;57.52;Tanjung Perak;DE
14/01/2024 00:00;CV Gunarto Uyainah Tbk;PD Marpaung Tbk;mesin cuci;2620.61;94341.93;586.8;Belawan;IN
13/01/2024 00:00;Perum Halimah Tbk;PT Wahyudin (Persero) Tbk;beras premium;2175.34;509847218.77;9.03;Tanjung Perak;VN
20/01/2024 00:00;CV Sihombing Wibisono;PT Wahyudin (Persero) Tbk;susu bubuk indomilk;2079.86;287021.31;296.75;Batam;US
20/01/2024 00:00;PT Handayani Tbk;PT Nasyiah;jarum suntik;1280.75;190832.18;354.68;Tanjung Emas;SG
23/01/2024 00:00;CV Marpaung Budiyanto;PD Saptono Sihombing Tbk;daikin inverter;3517.06;351706.41;402.82;Belawan;JP
11/01/2024 00:00;PD Yulianti Budiman;CV Habibi Pudjiastuti Tbk;masker bedah lapis;3833.08;367975.69;354.09;Tanjung Priok;MY
06/01/2024 00:00;Perum Halimah Tbk;UD Sitompul Permata;printer laserjet;393.58;75567.26;138.7;Tanjung Priok;SG
26/01/2024 00:00;PT Handayani Tbk;CV Mandala;modul elektronik arduino;4456.71;396782451.13;7.04;Soekarno-Hatta;JP
25/01/2024 00:00;CV Marpaung Budiyanto;CV USda Wulandari;botol minum stainless;3825.45;11476.36;464.95;Soekarno-Hatta;DE
25/01/2024 00:00;CV Marpaung Budiyanto;CV Prasasta SUSnti;pintu aluminium;5195.81;446839.83;107.94;Batam;MY
14/01/2024 00:00;UD Suryono;PD Uyainah Sudiati;pintu aluminium;3614.95;365109.6;952.63;Tanjung Emas;CN
14/01/2024 00:00;PT Handayani Tbk;CV Simanjuntak Manullang;alat pancing lengkap;485.85;31094.14;752.41;Tanjung Perak;JP
15/01/2024 00:00;CV Hassanah Wijaya;Perum Wibowo Tbk;jarum suntik;2015.45;318441.84;673.1;Tanjung Priok;US
08/01/2024 00:00;PT Handayani Tbk;UD Mahendra (Persero) Tbk;pakaian wanita;4833.95;570406.67;804.06;Tanjung Priok;DE
07/01/2024 00:00;CV Gunarto Uyainah Tbk;CV Pudjiastuti Nurdiyanti;lemari sharp pintu;1595030.49;930098079.96;333.75;Belawan;TH
07/01/2024 00:00;PT Handayani Tbk;CV Melani (Persero) Tbk;jarum suntik;5308.44;382207.76;303.08;Tanjung Priok;MY
20/01/2024 00:00;UD Suryono;Perum Siregar Kuswandari;daikin inverter;29.0;609.09;352.84;Tanjung Perak;JP
18/01/2024 00:00;Perum Halimah Tbk;PD Uyainah Sudiati;modul elektronik arduino;3330.47;662594852.53;3.06;Tanjung Priok;IN
20/01/2024 00:00;CV Marpaung Budiyanto;PD Halim;daikin inverter;3693.73;539284.44;725.88;Batam;IN
06/01/2024 00:00;CV Gunarto Uyainah Tbk;UD Nasyidah;masker bedah lapis;2306.99;43832.83;154.0;Belawan;KR
04/01/2024 00:00;CV Gunarto Uyainah Tbk;PD Najmudin (Persero) Tbk;masker bedah lapis;512.91;11995932.04;7.03;Tanjung Priok;MY
02/01/2024 00:00;CV Gunarto Uyainah Tbk;PD Putra Hastuti Tbk;daikin inverter;5220.64;918833.11;519.21;Batam;VN
24/01/2024 00:00;PT Handayani Tbk;UD Hutagalung (Persero) Tbk;jarum suntik;781.91;32840.04;138.42;Tanjung Perak;JP
11/01/2024 00:00;PD Hutagalung Purnawati Tbk;CV Simanjuntak Manullang;split panasonic;506.63;90179.89;706.2;Batam;CN
11/01/2024 00:00;Perum Halimah Tbk;CV Waskita;botol minum stainless;4041351.81;9197650084.75;341.99;Belawan;DE
04/01/2024 00:00;UD Suryono;CV Prasasta SUSnti;keramik lantai;2892.83;95463.26;645.29;Makassar;JP
09/01/2024 00:00;PD Hutagalung Purnawati Tbk;Perum Anggriawan Hartati Tbk;split panasonic;1691.02;55803.7;592.25;Makassar;MY
10/01/2024 00:00;CV Hassanah Wijaya;PD Marpaung Tbk;tenda camping kapasitas orang;88.21;3792334.23;7.02;Makassar;MY
06/01/2024 00:00;Perum Halimah Tbk;UD Sitompul Permata;daikin inverter;1059.09;421828767.52;8.07;Batam;KR
21/01/2024 00:00;UD Suryono;Holland PLC Ltd.;pintu aluminium;2465.41;470893.54;187.94;Soekarno-Hatta;DE
26/01/2024 00:00;UD Suryono;Holland PLC Ltd.;daikin inverter;5303.34;572760.48;103.49;Tanjung Emas;CN
29/01/2024 00:00;UD Suryono;Holland PLC Ltd.;modul elektronik arduino;1208.07;106310.26;657.71;Tanjung Priok;IN
02/01/2024 00:00;PD Hutagalung Purnawati Tbk;CV Zulaika (Persero) Tbk;jam dinding quartz;4475.26;134257.94;790.54;Tanjung Priok;US
13/01/2024 00:00;PD Hutagalung Purnawati Tbk;UD Sudiati Fujiati;jarum suntik;4427.73;916471773.4;4.07;Soekarno-Hatta;VN
01/01/2024 00:00;CV Gunarto Uyainah Tbk;PD Najmudin (Persero) Tbk;split panasonic;42.32;930.97;818.94;Makassar;JP
30/01/2024 00:00;CV Gunarto Uyainah Tbk;PD Siregar;tenda camping kapasitas orang;5684.48;397913.51;104.81;Batam;DE
05/01/2024 00:00;PT Handayani Tbk;PD Halim;jam dinding quartz;3281.11;141087.77;976.92;Tanjung Priok;SG
30/01/2024 00:00;UD Suryono;CV Melani (Persero) Tbk;modul elektronik arduino;1645.96;51024.73;234.0;Batam;CN
02/01/2024 00:00;PD Hutagalung Purnawati Tbk;Perum Anggriawan Hartati Tbk;kain tenun ntt;967.02;9670.2;570.86;Belawan;US
26/01/2024 00:00;CV Sihombing Wibisono;UD Salahudin Purnawati (Persero) Tbk;susu bubuk indomilk;3289.14;36180.53;446.17;Tanjung Priok;KR
07/01/2024 00:00;CV Sihombing Wibisono;UD Mahendra (Persero) Tbk;keramik lantai;2417.8;96954230.34;5.1;Tanjung Emas;KR
21/01/2024 00:00;CV Marpaung Budiyanto;PT Melani USmah (Persero) Tbk;modul elektronik arduino;4018.03;72324.52;299.7;Makassar;TH
25/01/2024 00:00;Perum Halimah Tbk;PD Putra Hastuti Tbk;perabot dapur stainless;310517.81;63188674.21;649.66;Makassar;CN
28/01/2024 00:00;UD Suryono;Perum Pangestu Najmudin Tbk;modul elektronik arduino;1262.93;169232.0;564.55;Tanjung Emas;IN
14/01/2024 00:00;PD Yulianti Budiman;CV Pudjiastuti Nurdiyanti;daikin inverter;1483.23;37080.79;160.05;Tanjung Perak;DE
22/01/2024 00:00;PT Handayani Tbk;PD Sihombing Tbk;puzzle kayu;4438.4;510416.35;405.59;Tanjung Emas;KR
27/01/2024 00:00;Perum Halimah Tbk;PD Halim;pintu aluminium;3942952.25;130754935.14;126.35;Batam;DE
